1.667771062784050295e-01 8.751044668708929386e-02 1.186847437579908182e-01 4.949110001358110189e-01 1.241846952902191936e-01 4.940653843163456127e-01 2.055372524833718739e-01 1.107437699511659435e-01 4.253711556898563950e-01 2.649988301677111968e-01 3.196371396449902980e-01 1.952927640664025577e-01
5.254429084687037843e-01 1.459299503936799525e-01 5.368879473437034866e-01 9.046115851583484690e-02 6.276403135666293320e-02 5.572088828343813721e-02 7.813213183340841916e-02 5.826881707099671459e-01 7.123487543662733457e-02 5.103602200896851376e-02 6.727764650431262983e-02 2.032305839226909994e-01
5.912694158291551538e-01 9.123227747075546290e-02 1.278075236461434783e-01 5.050824657020200892e-01 1.173668968765683857e-01 5.791980604175942515e-01 6.232971810011168207e-02 6.830697876132367508e-02 7.185951701500939426e-02 4.888596291696469670e-02 4.610838130043957983e-02 5.619839882401658077e-02
4.977821418909679774e-01 7.991581130284697299e-02 9.200324128620714081e-02 4.656720743049363315e-02 6.915794987139263494e-02 6.325347593092776888e-02 5.829262353885478198e-01 5.929783792313966240e-01 8.958423118983395439e-02 1.137724159121799583e-01 1.000168199394576296e-01 6.332662429119634284e-02
4.933232268346364746e-01 7.176719930830026684e-01 3.312991538417245918e-01 2.204426666000622592e-01 1.546155650014668648e-01 1.273488863236282576e-01 9.150544413862805870e-02 7.840248357142759472e-02 7.242381991164925648e-02 7.142040655767190049e-02 8.890314688138474530e-02 1.016427292092532547e-01
7.086005507330289666e-01 4.784644610903798778e-02 7.022552474515375565e-01 1.738751527846090633e-02 1.872743179150023959e-02 2.257658291051715949e-02 9.049130838066337529e-03 1.801768501788126794e-02 1.180793756426327425e-02 1.877343141157890305e-02 1.360775560582176517e-02 1.368342668854085481e-02
2.214919665381258063e-01 3.331625128951775094e-01 4.945960175932612723e-01 3.618813551550029151e-01 3.873404887206469693e-01 2.927315768158247899e-01 2.047059641087156379e-01 2.207466651164050886e-01 1.565229964746917002e-01 1.851019608308080433e-01 1.792706154790764672e-01 2.170311564276290739e-01
5.688231554579885607e-01 6.504480905977605421e-02 5.351531618372471488e-01 7.207553174489672587e-02 5.919935143371026637e-02 3.954792371013859248e-02 2.586968137092303041e-02 2.792364519147121776e-02 4.899135373391245996e-02 3.600681012597668762e-02 5.779450376121673949e-02 6.058639963658343230e-01
6.132748669865246693e-01 4.075223961508511739e-02 1.082810877364724367e-01 5.432154393172695661e-01 5.352846262400131616e-01 7.442342090273829092e-02 5.462922211970411279e-02 5.802693368614494224e-02 5.080297136286981291e-02 4.204684396999600060e-02 6.403562980827884332e-02 9.249859746338348621e-02
4.460678063961967532e-01 5.363776951883257871e-01 5.332523160025058884e-01 4.454840133891822540e-01 1.129241562983130526e-01 7.567753858366831066e-02 5.625231430434676078e-02 4.865960873069458820e-02 3.239167694104905931e-02 3.524341449519358127e-02 3.763908522563948894e-02 5.281464237151707597e-02
5.378773187952469170e-01 2.480337917122737990e-01 2.743839567216960207e-01 2.211476911792273625e-01 3.308218289136395374e-01 2.959227707908839156e-01 2.718442821298416856e-01 1.983166927561369197e-01 2.316746235045662738e-01 2.107256449637672224e-01 2.442719384741479649e-01 2.387152475571592547e-01
8.081396121183265224e-02 8.446693089959711465e-02 9.885170085384480110e-02 1.703745924328097794e-01 2.758589581012513836e-01 3.313863979742214250e-01 3.343112088613538480e-01 3.534817797088253277e-01 3.338402011214873788e-01 3.523082308644051586e-01 3.821807087722532970e-01 3.785159900037409764e-01
5.973885978783998185e-01 4.283506777392255271e-01 3.246198116767054498e-01 2.996408809288359509e-01 2.436911268825261989e-01 2.052347487026018324e-01 1.958146758570304125e-01 1.902911675524207036e-01 1.782444926620238568e-01 1.487737481201893697e-01 1.301728729706201626e-01 1.325495872160574462e-01
4.981055121633664040e-01 9.278175582230197005e-02 1.236759809405749144e-01 8.217413567013319431e-02 8.450751353850852188e-02 6.104482256310099497e-02 5.293694627361483773e-01 7.655833720819535393e-02 7.796499638944581756e-02 8.663506410874542707e-02 5.674039834734474486e-01 2.978950401865087527e-01
4.827129346856482428e-01 1.049734975397546011e-01 1.043415910464625951e-01 3.686962463416129654e-01 4.432474995170098131e-01 2.294456238394911307e-01 2.574077963987491113e-01 4.449240166712127853e-01 1.429647395814075683e-01 2.070970088916729290e-01 1.377539210841478290e-01 1.162354197245510368e-01
8.033699749270484247e-01 2.276781540772843115e-02 2.823075886616768782e-02 5.887042471918426667e-01 2.512196872693646041e-02 1.769568748630574381e-02 1.554601640087258096e-02 2.026439017302255480e-02 3.575306107316128523e-02 1.514358962196267477e-02 4.687941178541367437e-02 3.750706365422593058e-02
6.412763611452099166e-01 5.167934623360783686e-01 1.057437619542146295e-01 9.503870752935501820e-02 5.198159068772140179e-01 7.887811571507535868e-02 6.714088924836798811e-02 5.145338395962049949e-02 6.445630751837584660e-02 6.845731672232725773e-02 6.962564489762754216e-02 6.481213367520911872e-02
4.853581305375720412e-01 1.241974925645329408e-01 1.044182132211502190e-01 1.069295922124488402e-01 1.617554287455047479e-01 3.260145570846430529e-01 2.503177628248381414e-01 3.638997603142355985e-01 1.659277136028095845e-01 4.095044890960067852e-01 4.306210512197553020e-01 1.359140038103684445e-01
6.076691299550052161e-01 7.907778736184812862e-01 4.321552914398749112e-02 2.189583343997974357e-02 1.338153741670222718e-02 1.411283844602637810e-02 1.219978602634131173e-02 1.329710034674184624e-02 3.230712119730354270e-02 1.781208988762230869e-02 1.610905651085506318e-02 2.715079882221239915e-02
9.997408784554373540e-01 9.777539899349672881e-03 8.421777709134933149e-03 6.268897005363362369e-03 6.549774451149919900e-03 7.260979860242360723e-03 3.182588980741122078e-03 5.890113885867596932e-03 7.073038298736660651e-03 2.683423495886532242e-03 7.809558115928018351e-03 7.327259427707995786e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.723876553289407254e-01 4.538307368941477682e-01 4.256997423078764387e-01 3.268099565360054193e-01 3.138187702608386531e-01 3.482820302680634250e-01 1.890214620809919921e-01 1.033895304470463100e-01 6.765128875326853475e-02 6.399707698293177760e-02 5.837556740130429855e-02 6.768615914760786612e-02
2.837801835147275575e-01 2.251173888855197980e-01 3.087757288461427940e-01 3.158422293020555771e-01 3.858812031495412742e-01 2.957589456518270321e-01 2.475645704957853410e-01 3.235085507212803746e-01 2.693753837169849397e-01 2.501611200310687733e-01 2.527742386221993875e-01 2.689424645906371980e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.796418659459841916e-01 1.998215820628865824e-01 1.931119448154461626e-01 1.820134167156989002e-01 1.542604091827079749e-01 1.605348336352221128e-01 2.020276027449911249e-01 2.626177861532972835e-01 2.817064986327649234e-01 2.179367894420976559e-01 2.292159817848725134e-01 2.983139954881487421e-01
5.658904991209655622e-01 4.576078476356071345e-02 5.697306347912169805e-02 8.779876732096475456e-02 8.096211370480800584e-02 3.928767934099181014e-02 5.623803987279797634e-02 5.895896978522987553e-01 5.372388897974482713e-01 1.231893783307350249e-01 3.925181163666689038e-02 5.000273162790485476e-02
4.154672373328833213e-01 3.880479644818786156e-01 1.458805838402013055e-01 1.647455210423133809e-01 3.041139515222159861e-01 2.564776009449641903e-01 4.340540924933354860e-01 3.313230342045094257e-01 2.737650094724659033e-01 2.349060275409813603e-01 1.451625166464297068e-01 1.440113835503485373e-01
8.726491512096704595e-01 4.646005271834485750e-02 4.461140204451006369e-02 3.434498507340193185e-02 3.294791088683612229e-02 5.600763916276657595e-02 3.204365882406599170e-02 3.681427818893473480e-02 5.216175535394753510e-02 4.645416764332760406e-01 5.545569103313496839e-02 7.039536947538531375e-02
1.549785769457254214e-01 1.290408399733079525e-01 3.920515267711373042e-01 3.924030454309662685e-01 3.547465853090569499e-01 3.304450288815126147e-01 3.123675008058898195e-01 2.788426093909905368e-01 2.685478384530853302e-01 2.682512968924507524e-01 2.491058252901244552e-01 1.874818052808585878e-01
